P,R,PORT,OFFSET,DATA_TYPE,LOPR,HOPR,PREC,SCAN
BY10,AX051,BY10_AX_2,0,FLOAT32_LE,-1.00E+06,1.00E+06,2,"""I/O Intr"""
BY10,AX052,BY10_AX_2,2,FLOAT32_LE,-1.00E+06,1.00E+06,2,"""I/O Intr"""
BY10,AX053,BY10_AX_2,4,FLOAT32_LE,-1.00E+06,1.00E+06,2,"""I/O Intr"""
BY10,AX054,BY10_AX_2,6,FLOAT32_LE,-1.00E+06,1.00E+06,2,"""I/O Intr"""
BY10,AX055,BY10_AX_2,8,FLOAT33_LE,-1.00E+06,1.00E+06,3,"""I/O Intr"""
